TSTNO,VIN,OCCLOC,PP_TTF_LAP,PP_force_LAP,PP_TTF_SHOULDER,PP_force_SHOULDER,LL_first,LL_second
10174,WBXHT3C33J5F91601,01,0.0,0.0,15.9,1.97,3.87,2.41
10174,WBXHT3C33J5F91601,02,0.0,0.0,16.2,1.88,2.3,0.0
10175,1FTFW1E5XJFA42757,01,0.0,0.0,17.7,2.09,2.79,0.0
10175,1FTFW1E5XJFA42757,02,0.0,0.0,17.7,2.09,2.79,0.0
10183,WA1ANAFY2J2063853,01,0.0,0.0,22.3,2.52,4.37,2.96
10183,WA1ANAFY2J2063853,02,0.0,0.0,22.1,2.1,2.84,0.0
10189,WDC0G4KB0JV020264,01,19.7,3.12,15.8,1.69,3.58,2.16
10189,WDC0G4KB0JV020264,02,19.8,2.96,15.1,1.51,3.44,2.91
10191,1HGCV1F12JA010000,01,0.0,0.0,0.0,0.0,0.0,0.0
10191,1HGCV1F12JA010000,02,0.0,0.0,0.0,0.0,0.0,0.0
10195,1FA6P8TH3J5103140,01,19.0,2.37,17.9,1.69,4.03,3.36
10195,1FA6P8TH3J5103140,02,19.0,2.09,19.2,1.49,3.22,0.0
10309,1C4RJFAG8JC108479,01,0.0,0.0,18.7,1.14,2.41,0.0
10309,1C4RJFAG8JC108479,02,0.0,0.0,19.1,1.2,2.57,0.0
10316,1G1FW6S03J4119415,01,22.0,2.52,16.3,2.11,3.36,0.0
10316,1G1FW6S03J4119415,02,22.1,2.67,15.9,2.12,3.35,0.0
10317,4S3GTAA65J3736219,01,0.0,0.0,15.4,1.3,4.24,0.0
10317,4S3GTAA65J3736219,02,0.0,0.0,15.6,1.87,2.37,0.0
10320,1FMJK1JT5JEA10374,01,0.0,0.0,21.6,1.87,4.19,3.26
10320,1FMJK1JT5JEA10374,02,0.0,0.0,21.3,2.37,2.69,0.0
10342,MAJ6P1SL6JC168606,01,20.1,2.64,18.1,1.98,3.64,0.0
10342,MAJ6P1SL6JC168606,02,20.3,2.56,17.7,1.99,3.61,2.42
10343,JM3TCBBY9J0214190,01,27.1,3.05,23.3,1.66,4.87,0.0
10343,JM3TCBBY9J0214190,02,27.2,3.03,23.0,1.1,2.8,0.0
10383,5YJ3E1EA5JF061210,01,0.0,0.0,17.6,2.24,2.78,2.12
10383,5YJ3E1EA5JF061210,02,0.0,0.0,17.7,2.52,2.28,0.0
10387,19XZE4F11KE002589,01,0.0,0.0,0.0,0.0,0.0,0.0
10387,19XZE4F11KE002589,02,0.0,0.0,0.0,0.0,0.0,0.0
10391,4S4WMAADXK3401011,01,19.4,2.87,18.8,1.88,4.15,2.07
10391,4S4WMAADXK3401011,02,19.5,2.91,18.3,1.58,2.27,0.0
10551,5N1AT2MV2JC841746,01,0.0,0.0,0.0,0.0,0.0,0.0
10551,5N1AT2MV2JC841746,02,0.0,0.0,0.0,0.0,0.0,0.0
10552,2GC2KREG1K1115257,01,21.0,1.84,17.7,2.23,4.79,0.0
10552,2GC2KREG1K1115257,02,21.1,1.88,17.8,1.92,3.08,0.0
10556,5J8TC2H31KL012420,01,0.0,0.0,17.6,1.37,3.39,0.0
10556,5J8TC2H31KL012420,02,0.0,0.0,15.4,1.14,2.62,0.0
10635,JF2SKAAC4KH403969,01,19.5,2.63,0.0,0.0,4.23,0.0
10635,JF2SKAAC4KH403969,02,0.0,0.0,0.0,0.0,4.8,0.0
10638,JA4J24A53JZ043299,01,0.0,0.0,16.7,1.66,5.37,3.17
10638,JA4J24A53JZ043299,02,19.1,2.62,16.2,1.15,3.18,0.0
10642,5UXCR6C52KLK87127,01,0.0,0.0,16.7,2.6,5.3,3.16
10642,5UXCR6C52KLK87127,02,0.0,0.0,16.7,2.72,3.15,0.0
10647,5NMS2CAD0KH031810,01,20.1,3.06,17.4,2.13,3.74,0.0
10647,5NMS2CAD0KH031810,02,0.0,0.0,17.6,1.89,3.35,0.0
10648,1C4PJMCBXKD258148,01,0.0,0.0,18.7,2.58,4.0,2.46
10648,1C4PJMCBXKD258148,02,0.0,0.0,19.3,2.27,2.12,0.0
10651,JTNK4RBEXK3019307,01,0.0,0.0,14.1,1.33,4.22,0.0
10651,JTNK4RBEXK3019307,02,0.0,0.0,13.9,1.08,3.82,0.0
10652,2FMPK4G92KBB14065,01,18.0,2.72,14.6,1.59,4.03,0.0
10652,2FMPK4G92KBB14065,02,18.0,2.72,14.6,1.59,4.03,0.0
10660,WA1AVAF19KD010530,01,0.0,0.0,20.1,2.46,3.21,0.0
10660,WA1AVAF19KD010530,02,0.0,0.0,20.0,1.98,3.1,0.0
10672,KM8K1CAA3KU199714,01,18.3,3.26,16.3,2.45,5.82,4.21
10672,KM8K1CAA3KU199714,02,18.5,3.55,16.7,2.61,4.46,0.0
10673,3VWC57BU8KM061598,01,0.0,0.0,15.5,2.23,4.56,2.93
10673,3VWC57BU8KM061598,02,0.0,0.0,15.0,2.29,4.4,2.57
10680,1GNSKGKC1KR130233,01,0.0,0.0,24.2,2.47,4.46,0.0
10680,1GNSKGKC1KR130233,02,27.5,2.56,24.7,2.07,3.45,0.0
10681,5UXTR9C52KLD94893,01,0.0,0.0,17.4,1.9,2.31,0.0
10681,5UXTR9C52KLD94893,02,0.0,0.0,17.7,2.2,2.7,0.0
10682,1GYFZBR44KF120993,01,23.1,3.49,21.6,2.55,3.81,0.0
10682,1GYFZBR44KF120993,02,23.1,3.51,26.8,2.39,0.0,0.0
10688,3KPF24AD7KE032256,01,0.0,0.0,16.0,1.46,5.05,2.68
10688,3KPF24AD7KE032256,02,0.0,0.0,16.0,1.19,5.23,2.65
10690,1GNSKAKC7KR129360,01,0.0,0.0,0.0,0.0,0.0,0.0
10690,1GNSKAKC7KR129360,02,27.5,2.13,24.7,2.21,3.2,0.0
10702,1GCUYBEF8KZ169488,01,25.9,2.08,0.0,0.0,0.0,0.0
10702,1GCUYBEF8KZ169488,02,22.1,2.67,19.2,2.13,2.95,0.0
10706,1GCRYCEF8KZ183385,01,25.4,2.17,0.0,0.0,0.0,0.0
10706,1GCRYCEF8KZ183385,02,21.3,2.65,18.8,2.19,3.36,3.04
10709,1C4HJXDG7KW505887,01,25.8,2.56,21.8,2.45,2.29,0.0
10709,1C4HJXDG7KW505887,02,25.6,2.82,21.9,2.32,4.04,1.93
10714,1FT7W2B6XKED34181,01,19.3,2.23,15.3,1.98,3.85,2.65
10714,1FT7W2B6XKED34181,02,15.9,1.51,19.4,2.17,0.0,0.0
10724,5YJ3E1EB7KF359414,01,0.0,0.0,18.4,2.2,2.77,2.23
10724,5YJ3E1EB7KF359414,02,0.0,0.0,18.7,2.46,2.45,0.0
10725,1C6SRFCT0KN652265,01,24.0,2.72,21.6,2.39,4.11,1.84
10725,1C6SRFCT0KN652265,02,24.1,2.93,21.4,2.39,2.22,1.97
10732,1C6SRFNT6KN804871,01,24.1,2.33,21.8,2.6,3.99,2.08
10732,1C6SRFNT6KN804871,02,24.4,3.66,21.4,2.32,2.84,0.0
10733,1C4RJFAG5KC551576,01,0.0,0.0,17.6,1.94,2.58,0.0
10733,1C4RJFAG5KC551576,02,0.0,0.0,17.8,1.76,3.15,0.0
10737,3GNKBGRS3KS587698,01,20.7,3.32,20.9,1.83,3.02,0.0
10737,3GNKBGRS3KS587698,02,21.1,2.61,21.1,2.64,3.66,0.0
10763,KNDCB3LC5K5243579,01,18.7,2.26,0.0,0.0,5.26,0.0
10763,KNDCB3LC5K5243579,02,18.8,2.44,0.0,0.0,3.79,0.0
10778,1C4RDJAG0KC644662,01,0.0,0.0,16.3,1.76,2.55,0.0
10778,1C4RDJAG0KC644662,02,0.0,0.0,16.3,1.62,3.07,0.0
10793,1GC1KSEG3KF272168,01,0.0,0.0,21.0,1.25,2.64,0.0
10793,1GC1KSEG3KF272168,02,0.0,0.0,21.2,2.18,3.25,0.0
10797,1FT7X2B68KEE70225,01,19.8,1.94,15.9,1.82,3.67,2.66
10797,1FT7X2B68KEE70225,02,20.1,1.96,16.2,1.53,3.01,0.0
10816,1FTER4FH1KLA66428,01,21.3,2.84,18.5,2.26,3.09,0.0
10816,1FTER4FH1KLA66428,02,20.0,3.12,0.0,0.0,3.09,0.0
10826,WA1LAAGE0KB014841,01,0.0,0.0,21.3,2.48,5.16,2.81
10826,WA1LAAGE0KB014841,02,0.0,0.0,21.3,2.29,4.59,2.35
10831,1C6JJTAG6LL143639,01,19.6,2.32,15.6,2.26,4.85,2.55
10831,1C6JJTAG6LL143639,02,19.8,2.52,15.9,2.07,4.42,1.95
10865,1C4GJXAG9LW143188,01,22.9,2.34,19.0,2.43,2.6,0.0
10865,1C4GJXAG9LW143188,02,23.0,2.28,19.3,2.28,3.15,0.0
10914,1G1ZB5STXLF009126,01,20.9,1.71,18.8,1.92,4.64,0.0
10914,1G1ZB5STXLF009126,02,21.3,2.39,19.5,1.57,4.2,0.0
10917,YV4162UK2L2187161,01,0.0,0.0,14.6,1.59,4.49,2.33
10917,YV4162UK2L2187161,02,0.0,0.0,14.4,1.57,3.3,0.0
10918,1GYKPDRSXLZ114968,01,22.6,1.66,22.5,1.91,3.21,0.0
10918,1GYKPDRSXLZ114968,02,22.4,2.4,22.4,2.04,3.82,0.0
10924,JF1VA1A66L9801601,01,0.0,0.0,15.4,1.5,4.51,0.0
10924,JF1VA1A66L9801601,02,12.6,2.21,15.5,1.52,3.25,0.0
10925,WA1AECF30K1084787,01,11.8,2.08,13.6,2.0,0.0,0.0
10925,WA1AECF30K1084787,02,12.0,2.42,14.0,2.45,4.43,3.81
10961,1GYKNDRS7LZ121480,01,20.3,2.92,20.3,1.77,3.49,0.0
10961,1GYKNDRS7LZ121480,02,20.3,1.73,20.2,2.3,3.77,0.0
10962,4S4BTACC7L3103751,01,17.3,2.61,0.0,0.0,3.4,2.56
10962,4S4BTACC7L3103751,02,0.0,0.0,0.0,0.0,2.48,0.0
10970,3MZBPBDM9LM118110,01,0.0,0.0,14.3,1.39,3.09,0.0
10970,3MZBPBDM9LM118110,02,0.0,0.0,14.5,1.48,2.85,0.0
10974,1FBAX2Y87LKA00516,01,0.0,0.0,13.4,1.38,4.38,0.0
10974,1FBAX2Y87LKA00516,02,0.0,0.0,13.5,1.1,3.78,0.0
10976,KMHRB8A37LU015953,01,0.0,0.0,15.5,1.84,0.0,0.0
10976,KMHRB8A37LU015953,02,0.0,0.0,15.3,2.02,5.34,3.52
10977,YV4102RK4L1488417,01,0.0,0.0,15.2,1.35,3.75,2.16
10977,YV4102RK4L1488417,02,0.0,0.0,15.3,1.46,2.24,0.0
10982,WAUD8AF2XKN129794,01,0.0,0.0,14.8,1.87,4.66,2.72
10982,WAUD8AF2XKN129794,02,0.0,0.0,14.9,1.73,3.64,2.74
10986,3MVDMBCL5LM111599,01,0.0,0.0,14.2,1.71,3.7,0.0
10986,3MVDMBCL5LM111599,02,0.0,0.0,14.2,1.34,3.12,0.0
10988,1GKKNRLS4LZ156199,01,0.0,0.0,17.8,1.81,3.16,0.0
10988,1GKKNRLS4LZ156199,02,17.8,1.75,18.2,1.78,3.39,0.0
10993,KM8R1DHE8LU070849,01,0.0,0.0,16.7,1.89,3.71,0.0
10993,KM8R1DHE8LU070849,02,0.0,0.0,16.6,2.13,4.03,0.0
10999,1VWAA7A30LC009669,01,0.0,0.0,15.2,1.6,4.24,0.0
10999,1VWAA7A30LC009669,02,0.0,0.0,16.7,1.74,4.4,3.25
11047,7JRA22TKXLG044902,01,0.0,0.0,14.0,1.96,4.8,3.16
11047,7JRA22TKXLG044902,02,0.0,0.0,14.3,1.54,3.03,0.0
11053,1FMSK8DH1LGB70778,01,13.5,2.15,15.5,2.33,4.56,3.02
11053,1FMSK8DH1LGB70778,02,14.3,2.79,15.6,2.79,2.6,0.0
11056,KL4MMESL3LB085252,01,29.2,3.08,24.3,1.98,4.18,0.0
11056,KL4MMESL3LB085252,02,29.2,2.36,24.2,1.69,4.18,0.0
11064,KNAE15LA7L6074115,01,0.0,0.0,13.7,2.21,4.13,0.0
11064,KNAE15LA7L6074115,02,0.0,0.0,13.7,2.21,4.13,0.0
11079,KNDEPCAA1M7048940,01,20.1,2.93,16.8,2.18,3.76,0.0
11079,KNDEPCAA1M7048940,02,0.0,0.0,16.8,1.81,3.14,0.0
11081,1G6DS5RK1L0115372,01,18.5,2.54,18.1,1.82,3.8,0.0
11081,1G6DS5RK1L0115372,02,18.6,2.32,18.2,1.66,3.75,0.0
11095,1V2GC2CAXLC202660,01,0.0,0.0,17.9,1.34,3.9,0.0
11095,1V2GC2CAXLC202660,02,0.0,0.0,18.0,1.65,3.87,3.07
11096,2C4RC1L70LR242553,01,13.9,2.05,0.0,0.0,0.0,0.0
11096,2C4RC1L70LR242553,02,14.4,2.92,17.0,2.49,2.1,0.0
11097,3C6UR5HJ8LG101165,01,23.7,2.54,22.2,3.1,4.54,0.0
11097,3C6UR5HJ8LG101165,02,23.6,2.42,20.8,2.22,4.01,3.65
11270,KL79MRSL2MB047092,01,23.8,3.29,19.2,1.79,3.88,0.0
11270,KL79MRSL2MB047092,02,23.8,3.17,19.3,1.68,3.54,0.0
11288,5YJYGDEE1LF058327,01,0.0,0.0,17.8,2.55,2.96,2.17
11288,5YJYGDEE1LF058327,02,0.0,0.0,18.1,2.87,2.25,0.0
11295,4S4BTACC1M3102371,01,17.3,2.04,15.2,1.36,3.92,2.9
11295,4S4BTACC1M3102371,02,0.0,0.0,15.1,1.29,4.02,0.0
11298,W1N0G8EB4MF870950,01,18.7,2.92,14.6,2.01,3.93,0.0
11298,W1N0G8EB4MF870950,02,18.6,2.45,0.0,0.0,3.93,0.0
11350,1GNSKNKD2MR140625,01,27.9,3.11,21.7,2.51,4.37,0.0
11350,1GNSKNKD2MR140625,02,28.2,2.9,0.0,0.0,0.0,0.0
11356,19UUB6F30MA002994,01,22.3,3.02,16.3,1.33,0.0,0.0
11356,19UUB6F30MA002994,02,0.0,0.0,0.0,0.0,3.48,0.0
11378,1C4RDJAG5MC520860,01,0.0,0.0,17.8,2.32,2.94,0.0
11378,1C4RDJAG5MC520860,02,0.0,0.0,17.7,2.08,3.3,0.0
11383,W1N4M4HB8MW066052,01,0.0,0.0,16.5,1.87,4.4,3.43
11383,W1N4M4HB8MW066052,02,0.0,0.0,20.7,1.67,4.06,2.63
11391,KMUHCESC8MU031362,01,0.0,0.0,16.2,1.89,3.6,0.0
11391,KMUHCESC8MU031362,02,0.0,0.0,16.2,1.49,2.95,0.0
11399,3C6UR5HJ9MG502676,01,27.9,2.42,25.9,2.36,3.18,0.0
11399,3C6UR5HJ9MG502676,02,27.8,1.88,25.3,1.94,2.69,0.0
11491,LRBFZMR44MD074029,01,20.7,3.1,18.3,2.14,3.32,0.0
11491,LRBFZMR44MD074029,02,22.5,3.34,18.2,2.2,3.16,0.0
11571,WBA5R7C02MFK51022,01,0.0,0.0,15.8,1.61,4.89,0.0
11571,WBA5R7C02MFK51022,02,0.0,0.0,15.6,1.36,2.68,0.0
11574,5NPLS4AG0MH008859,01,0.0,0.0,16.6,1.94,4.91,2.87
11574,5NPLS4AG0MH008859,02,0.0,0.0,16.4,1.79,3.59,0.0
11584,1VWAA7A33MC008016,01,0.0,0.0,16.0,1.76,4.24,0.0
11584,1VWAA7A33MC008016,02,0.0,0.0,16.4,1.99,0.0,0.0
11589,5NMS2DAJ7MH312050,01,18.4,3.25,16.0,2.15,3.9,0.0
11589,5NMS2DAJ7MH312050,02,0.0,0.0,15.8,1.83,3.35,0.0
11660,WVGRMPE22MP034867,01,0.0,0.0,15.0,2.29,3.87,0.0
11660,WVGRMPE22MP034867,02,0.0,0.0,15.1,2.47,3.28,2.0
11663,5J8YE1H30NL001570,01,0.0,0.0,17.5,1.44,4.28,2.56
11663,5J8YE1H30NL001570,02,0.0,0.0,18.0,1.25,2.86,0.0
11664,5XYRHDLF7MG069629,01,0.0,0.0,16.7,1.87,3.76,0.0
11664,5XYRHDLF7MG069629,02,0.0,0.0,16.1,1.65,3.74,0.0
11668,5NMJB3AE6NH049429,01,21.0,3.23,18.4,2.12,3.62,0.0
11668,5NMJB3AE6NH049429,02,0.0,0.0,18.5,1.98,4.3,0.0
11819,JF2GTAAC3JH212058,01,0.0,0.0,15.4,1.58,4.31,0.0
11819,JF2GTAAC3JH212058,02,0.0,0.0,15.7,1.79,2.27,0.0
11821,WA1AHAF79JD010375,01,0.0,0.0,17.2,2.76,0.0,0.0
11821,WA1AHAF79JD010375,02,0.0,0.0,17.1,2.22,2.87,0.0
14051,JM1DRADB4N0100327,01,0.0,0.0,14.8,1.67,3.73,0.0
14051,JM1DRADB4N0100327,02,0.0,0.0,15.0,1.09,2.77,0.0
14056,KNDCC3LG0N5135830,01,0.0,0.0,0.0,0.0,5.73,0.0
14056,KNDCC3LG0N5135830,02,0.0,0.0,0.0,0.0,4.08,0.0
14059,5NMJBCAE7NH055921,01,0.0,0.0,14.2,1.91,3.47,0.0
14059,5NMJBCAE7NH055921,02,0.0,0.0,14.2,1.91,3.47,0.0
14062,3C4NJDBB4NT125070,01,13.3,3.64,16.9,3.11,4.51,2.85
14062,3C4NJDBB4NT125070,02,13.5,2.8,16.6,3.06,4.36,3.48
14080,3VVAX7B21NM045915,01,0.0,0.0,13.2,2.04,4.35,2.36
14080,3VVAX7B21NM045915,02,0.0,0.0,13.0,2.0,3.73,1.87
14084,3VW7M7BU3NM000863,01,0.0,0.0,15.2,2.01,4.49,2.81
14084,3VW7M7BU3NM000863,02,0.0,0.0,14.7,1.71,3.84,2.31
14085,3GCPDBEK4NG518396,01,26.5,3.07,0.0,0.0,0.0,0.0
14085,3GCPDBEK4NG518396,02,19.5,2.28,22.9,3.41,0.0,0.0
14086,5N1DR3BD8NC239595,01,0.0,0.0,17.4,1.9,5.17,3.48
14086,5N1DR3BD8NC239595,02,0.0,0.0,17.5,1.35,3.6,0.0
14091,KM8KMDAF0NU084145,01,0.0,0.0,15.6,1.55,3.59,0.0
14091,KM8KMDAF0NU084145,02,0.0,0.0,15.3,1.5,3.48,2.9
14096,1G1FY6S06N4117657,01,19.1,1.76,21.5,2.54,0.0,0.0
14096,1G1FY6S06N4117657,02,18.6,1.55,21.4,1.9,2.32,0.0
14214,LPSED3KA4NL072951,01,0.0,0.0,13.6,1.76,4.55,3.2
14214,LPSED3KA4NL072951,02,0.0,0.0,13.8,1.44,3.21,0.0
